Time,Depth,Forward,Side,Sa
2019-03-03 07:55:42,6.6240000000000006,3.2362400359951704,0.6883741258741258,7.8850947743164745
2019-03-03 07:55:43,6.639,3.0659116130480566,0.590034965034965,8.598959517820637
2019-03-03 07:55:43,6.672,2.611702485189085,0.39335664335664333,13.50528393150751
2019-03-03 07:55:44,6.708,2.1574933573301136,0.2950174825174825,20.82111656713515
2019-03-03 07:55:45,6.75,1.5897319475063996,-0.09833916083916083,25.88539503212537
2019-03-03 07:55:46,6.804,1.1355228196474283,-0.49169580419580416,30.511864394790877
2019-03-03 07:55:47,6.8580000000000005,0.7380898327708284,-0.6883741258741258,31.402188388763214
2019-03-03 07:55:47,6.897,0.3974329868765999,-0.8850524475524475,26.76129249295862
2019-03-03 07:55:48,6.936,-0.2838807049118571,-1.0817307692307692,28.575700126376677
2019-03-03 07:55:49,6.987,-0.8516421147355712,-1.6717657342657342,19.60435436932336
2019-03-03 07:55:50,7.026,-1.0219705376826855,-1.770104895104895,18.180001505334474
2019-03-03 07:55:51,7.047,-1.3058512425945425,-2.36013986013986,11.51585166352385
2019-03-03 07:55:51,7.086,-1.930388793400628,-2.851835664335664,7.109126886247784
2019-03-03 07:56:01,9.189,2.3845979212595996,2.261800699300699,5.574496272949634
2019-03-03 07:56:03,9.18,2.1007172163477423,2.0651223776223775,6.802826270990591
2019-03-03 07:56:03,9.186,2.2710456392948566,1.6717657342657342,8.331875448138994
2019-03-03 07:56:04,9.165000000000001,1.9871649343829996,1.3767482517482517,11.022762501150288
2019-03-03 07:56:05,9.147,2.1007172163477423,1.2784090909090908,11.29461673745874
2019-03-03 07:56:06,9.168000000000001,1.9871649343829996,1.2784090909090908,10.994266333932268
2019-03-03 07:56:07,9.195,1.7600603704535138,1.2784090909090908,12.709805418522214
2019-03-03 07:56:07,9.162,1.7032842294711423,1.18006993006993,18.05143963513843
2019-03-03 07:56:08,6.45,2.327821780277228,-2.851835664335664,7.900007669409241
2019-03-03 07:56:08,9.096,1.5897319475063996,1.0817307692307692,17.39335264630514
2019-03-03 07:56:09,6.438,1.8736126524182566,-2.851835664335664,9.682233661116335
2019-03-03 07:56:09,9.087,1.3058512425945425,0.6883741258741258,20.979760469632502
2019-03-03 07:56:10,6.453,1.4761796655416568,-3.048513986013986,12.592158296832627
2019-03-03 07:56:10,9.135,1.1922989606297998,0.7867132867132867,21.72290900942705
2019-03-03 07:56:11,6.465,1.362627383576914,-3.1468531468531467,11.882477796610177
2019-03-03 07:56:11,9.165000000000001,1.1922989606297998,0.590034965034965,21.094511274153717
2019-03-03 07:56:11,6.4590000000000005,1.3058512425945425,-3.2451923076923075,12.72905564017782
2019-03-03 07:56:11,9.162,1.362627383576914,0.49169580419580416,22.07759130219314
2019-03-03 07:56:12,6.441,1.0219705376826855,-3.2451923076923075,14.1540797785588
2019-03-03 07:56:12,9.156,1.5329558065240283,0.49169580419580416,18.859304086691616
2019-03-03 07:56:13,6.414,0.5109852688413428,-3.2451923076923075,12.83859329041862
2019-03-03 07:56:13,9.135,1.362627383576914,0.590034965034965,17.342268604976994
2019-03-03 07:56:14,6.390000000000001,-0.17032842294711426,-3.638548951048951,10.44709194138345
2019-03-03 07:56:14,9.102,1.1355228196474283,0.39335664335664333,22.057505558033224
2019-03-03 07:56:15,9.093,0.45420912785897133,-0.09833916083916083,27.779011685239443
2019-03-03 07:56:15,9.102,0.2838807049118571,-0.09833916083916083,25.167311135383564
2019-03-03 07:56:16,9.114,0.3974329868765999,0.0,23.220620638813944
2019-03-03 07:56:17,9.120000000000001,0.6245375508060855,-0.2950174825174825,22.02389702015083
2019-03-03 07:56:18,9.123,0.7948659737531998,0.0,23.704262499814774
2019-03-03 07:56:19,9.129,0.8516421147355712,-0.49169580419580416,21.400167207178416
2019-03-03 07:56:19,9.129,0.6245375508060855,-0.590034965034965,25.553432198080344
2019-03-03 07:56:20,9.120000000000001,0.11355228196474283,-0.6883741258741258,26.72232065095027
2019-03-03 07:56:21,9.108,0.11355228196474283,-0.8850524475524475,21.13807388966175
2019-03-03 07:56:22,9.093,0.0,-0.8850524475524475,25.88555184923499
2019-03-03 07:56:23,9.081,-0.11355228196474283,-1.0817307692307692,27.401521009948485
2019-03-03 07:56:23,9.084,0.11355228196474283,-1.18006993006993,21.83054420851478
2019-03-03 07:56:24,9.081,0.3406568458942285,-0.9833916083916083,17.65950578577859
2019-03-03 07:56:25,9.072000000000001,0.11355228196474283,-1.0817307692307692,22.28942842310749
2019-03-03 07:56:26,9.09,-0.11355228196474283,-1.2784090909090908,20.68720460562309
2019-03-03 07:56:27,9.123,-0.056776140982371416,-1.3767482517482517,27.233060586457892
2019-03-03 07:56:27,9.126,-0.22710456392948566,-1.5734265734265733,18.63798002508304
2019-03-03 07:56:28,9.09,-0.3406568458942285,-1.4750874125874125,17.867857790919416
2019-03-03 07:56:29,9.06,-0.3406568458942285,-1.770104895104895,14.408859955465484
2019-03-03 07:56:30,9.051,-0.3974329868765999,-1.8684440559440558,14.836134191513814
2019-03-03 07:56:31,9.045,-0.5109852688413428,-1.770104895104895,17.153452004227358
2019-03-03 07:56:31,9.039,-0.2838807049118571,-1.770104895104895,17.10441323814958
2019-03-03 07:56:32,9.036,-0.2838807049118571,-1.8684440559440558,14.152162411309327
2019-03-03 07:56:33,9.039,-0.3406568458942285,-2.261800699300699,12.033025436204396
2019-03-03 07:56:34,9.066,-0.681313691788457,-2.261800699300699,12.329636386680233
2019-03-03 07:56:35,9.096,-0.5677614098237141,-2.36013986013986,12.997188775011624
2019-03-03 07:56:35,9.066,-0.5109852688413428,-2.36013986013986,11.996163549056567
2019-03-03 07:56:36,9.003,-0.5677614098237141,-2.36013986013986,12.238439596503115
2019-03-03 07:56:37,8.982,-0.9084182557179427,-2.5568181818181817,8.081026214086371
2019-03-03 07:56:38,8.997,-0.7948659737531998,-2.851835664335664,7.563223771648283
2019-03-03 07:56:38,9.732,-1.0787466786650568,-2.6551573426573425,9.11812855840945
2019-03-03 07:56:39,9.009,-0.965194396700314,-2.7534965034965033,8.930193928377934
2019-03-03 07:56:39,9.774000000000001,-0.8516421147355712,-2.7534965034965033,13.456281872288667
2019-03-03 07:56:39,9.015,-1.0219705376826855,-2.851835664335664,8.062041830453675
2019-03-03 07:56:39,9.804,-0.45420912785897133,-2.36013986013986,17.84677537792184
2019-03-03 07:56:40,9.015,-1.0219705376826855,-2.7534965034965033,9.438361179959815
2019-03-03 07:56:40,9.831,0.11355228196474283,-1.9667832167832167,23.125535692788137
2019-03-03 07:56:41,9.006,-0.9084182557179427,-2.851835664335664,7.518927074097666
2019-03-03 07:56:41,9.846,0.7380898327708284,-1.8684440559440558,20.507838328216714
2019-03-03 07:56:42,9.006,-0.965194396700314,-2.950174825174825,5.538003331594604
2019-03-03 07:56:42,9.873,1.0787466786650568,-1.3767482517482517,24.688824331982218
2019-03-03 07:56:43,8.997,-0.9084182557179427,-3.1468531468531467,6.572528801369312
2019-03-03 07:56:43,9.891,1.249075101612171,-1.18006993006993,23.248512925507193
2019-03-03 07:56:43,9.9,1.8736126524182566,-0.9833916083916083,16.35297091769996
2019-03-03 07:56:44,9.918000000000001,1.9871649343829996,-0.590034965034965,21.078657152094415
2019-03-03 07:56:45,9.93,2.1007172163477423,-0.09833916083916083,15.476091579741174
2019-03-03 07:56:46,8.964,-1.4194035245592853,-3.441870629370629,3.801517307441532
2019-03-03 07:56:52,9.618,-2.8955831901009423,-1.770104895104895,5.63751151241197
2019-03-03 07:56:53,9.597,-1.930388793400628,-1.4750874125874125,9.701864122159067
2019-03-03 07:56:54,9.594,-1.7032842294711423,-1.3767482517482517,10.228787677680073
2019-03-03 07:56:55,9.618,-1.8168365114358853,-1.2784090909090908,12.710660310314376
2019-03-03 07:56:55,9.849,-1.9871649343829996,-1.8684440559440558,14.442582420091501
2019-03-03 07:56:55,9.66,-0.965194396700314,-1.0817307692307692,16.688865704491057
2019-03-03 07:56:55,9.894,-1.4194035245592853,-1.4750874125874125,21.87211229002752
2019-03-03 07:56:56,9.663,-0.3974329868765999,-0.6883741258741258,17.87163545416673
2019-03-03 07:56:56,9.903,-0.7380898327708284,-1.18006993006993,32.20781200284584
2019-03-03 07:56:57,9.645,0.11355228196474283,-0.2950174825174825,21.49667470302483
2019-03-03 07:56:57,9.891,-0.22710456392948566,-0.8850524475524475,34.87388497663744
2019-03-03 07:56:58,9.642,0.22710456392948566,-0.49169580419580416,20.461285341868194
2019-03-03 07:56:58,9.894,-0.056776140982371416,-0.590034965034965,33.711663843479485
2019-03-03 07:56:59,9.66,0.45420912785897133,-0.19667832167832167,20.299207973092393
2019-03-03 07:56:59,9.921,0.2838807049118571,-0.590034965034965,34.34489785218212
2019-03-03 07:56:59,9.675,0.965194396700314,-0.09833916083916083,16.47132948267476
2019-03-03 07:56:59,9.942,0.5677614098237141,-0.19667832167832167,32.706481320162396
2019-03-03 07:57:00,9.678,1.0787466786650568,0.2950174825174825,14.478216880887482
2019-03-03 07:57:00,9.954,1.3058512425945425,0.39335664335664333,30.261745640222074
2019-03-03 07:57:01,9.969,1.8168365114358853,0.39335664335664333,22.31678440641396
2019-03-03 07:57:18,9.693,-0.8516421147355712,2.0651223776223775,6.626245890991112
2019-03-03 07:57:19,9.729000000000001,-0.17032842294711426,2.1634615384615383,9.76641278267934
2019-03-03 07:57:20,9.69,0.3974329868765999,2.5568181818181817,5.574830619979999
2019-03-03 07:57:20,9.684000000000001,0.17032842294711426,2.6551573426573425,5.001277421118976
2019-03-03 07:57:39,8.328,0.6245375508060855,-3.2451923076923075,2.4848437861645536
2019-03-03 07:57:40,8.352,0.3974329868765999,-3.1468531468531467,2.5109138011641123
2019-03-03 07:57:42,8.343,-0.22710456392948566,-3.1468531468531467,2.484443597155217
2019-03-03 07:57:43,8.346,-0.6245375508060855,-2.950174825174825,2.4691794416087527
2019-03-03 07:57:43,9.936,-3.2362400359951704,0.8850524475524475,5.1679314828720235
2019-03-03 07:57:43,9.981,-2.725254767153828,1.2784090909090908,6.999794986152773
2019-03-03 07:57:45,9.999,-0.965194396700314,1.6717657342657342,9.764825834118442
2019-03-03 07:57:57,9.984,0.965194396700314,-0.9833916083916083,9.00715167365176
2019-03-03 07:57:57,9.969,1.4194035245592853,-0.39335664335664333,9.86037483464879
2019-03-03 07:58:08,9.771,-1.362627383576914,1.5734265734265733,7.105204526243334
2019-03-03 07:58:10,9.891,-0.9084182557179427,1.2784090909090908,7.88122367828465
2019-03-03 07:58:13,9.618,-1.9871649343829996,3.1468531468531467,4.571803190333893
2019-03-03 07:58:15,9.681000000000001,-1.1922989606297998,2.950174825174825,8.813248823437508
2019-03-03 07:58:15,9.675,-1.0787466786650568,3.1468531468531467,8.478737143710779
2019-03-03 07:58:16,9.663,-0.965194396700314,3.048513986013986,7.752285743068564
2019-03-03 07:58:17,9.651,-1.0787466786650568,2.950174825174825,8.043779681586694
2019-03-03 07:58:19,9.657,-0.9084182557179427,2.7534965034965033,8.549590033059648
2019-03-03 07:58:19,9.681000000000001,-0.6245375508060855,2.6551573426573425,10.354699314159836
2019-03-03 07:58:20,9.669,-0.45420912785897133,3.2451923076923075,8.692529263326637
2019-03-03 07:58:21,9.648,-0.17032842294711426,3.048513986013986,10.617432017908802
2019-03-03 07:58:22,9.672,-0.6245375508060855,3.54020979020979,6.236530945225082
2019-03-03 07:58:23,9.723,-0.22710456392948566,2.5568181818181817,9.551349579972628
2019-03-03 07:58:24,9.741,0.17032842294711426,3.2451923076923075,7.8370150259227085
2019-03-03 07:58:24,9.723,-0.3974329868765999,3.048513986013986,8.767514441072112
2019-03-03 07:58:25,9.696,-0.3974329868765999,3.2451923076923075,8.225662546791003
2019-03-03 07:58:26,9.735,0.17032842294711426,2.7534965034965033,13.109665234948801
2019-03-03 07:58:27,9.75,0.45420912785897133,3.2451923076923075,7.653727176896579
2019-03-03 07:58:29,9.732,0.5109852688413428,3.3435314685314683,6.290487266296298
2019-03-03 07:58:30,9.801,0.5677614098237141,2.7534965034965033,9.35746076727524
2019-03-03 07:58:31,9.804,0.8516421147355712,2.851835664335664,6.19994719880109
2019-03-03 07:58:43,9.93,-1.0219705376826855,0.8850524475524475,16.98640732124102
2019-03-03 07:58:54,8.769,1.1355228196474283,1.4750874125874125,5.456941687378072
2019-03-03 07:58:55,8.796,0.9084182557179427,0.9833916083916083,8.168717083499375
2019-03-03 07:58:56,9.822000000000001,-1.362627383576914,0.19667832167832167,7.86591163497934
2019-03-03 07:58:57,8.754,0.3974329868765999,1.0817307692307692,7.550752554347114
2019-03-03 07:58:57,9.825000000000001,-1.249075101612171,0.49169580419580416,6.388713922345132
2019-03-03 07:58:58,8.766,0.056776140982371416,0.9833916083916083,8.981569963743103
2019-03-03 07:58:58,9.876,-1.362627383576914,0.7867132867132867,8.113435035563262
2019-03-03 07:58:59,8.76,-0.11355228196474283,0.8850524475524475,8.036325318354802
2019-03-03 07:58:59,8.724,-0.3406568458942285,0.7867132867132867,9.392303640365482
2019-03-03 07:59:00,8.706,-0.9084182557179427,0.9833916083916083,8.007585786377268
2019-03-03 07:59:01,8.715,-1.0219705376826855,0.7867132867132867,8.198874582456737
2019-03-03 07:59:02,8.721,-0.965194396700314,0.590034965034965,7.903027907565445
2019-03-03 07:59:03,8.727,-1.249075101612171,0.49169580419580416,8.496763903432903
2019-03-03 07:59:03,8.727,-1.362627383576914,0.590034965034965,8.332091792951315
2019-03-03 07:59:04,8.718,-1.8736126524182566,0.7867132867132867,6.391985092278747
2019-03-03 07:59:05,8.700000000000001,-2.1574933573301136,0.6883741258741258,5.619935144816402
2019-03-03 07:59:06,8.661,-2.725254767153828,0.9833916083916083,2.974635130342107
2019-03-03 07:59:11,9.237,-1.4194035245592853,-2.1634615384615383,6.626685155772064
2019-03-03 07:59:13,9.351,-1.362627383576914,-1.770104895104895,8.343983562656772
2019-03-03 07:59:16,9.312,-0.6245375508060855,-1.5734265734265733,16.219332885839144
2019-03-03 07:59:17,9.342,-0.681313691788457,-1.5734265734265733,13.677949134886072
2019-03-03 07:59:18,9.363,0.056776140982371416,-1.4750874125874125,13.50431004231297
2019-03-03 07:59:19,9.348,0.2838807049118571,-1.18006993006993,16.618920424229284
2019-03-03 07:59:21,6.18,3.3497923179599134,1.8684440559440558,6.173817392391622
2019-03-03 07:59:21,9.381,0.9084182557179427,-1.2784090909090908,16.36453020840548
2019-03-03 07:59:21,6.189,2.8955831901009423,1.5734265734265733,11.309442447545518
2019-03-03 07:59:21,9.378,0.965194396700314,-0.9833916083916083,12.866493761455342
2019-03-03 07:59:22,6.21,2.1007172163477423,0.8850524475524475,24.68047599664159
2019-03-03 07:59:22,9.375,1.0787466786650568,-0.9833916083916083,17.533189596031903
2019-03-03 07:59:23,6.24,1.5329558065240283,0.19667832167832167,31.01627565474279
2019-03-03 07:59:23,6.273,0.965194396700314,-0.590034965034965,34.49377353773253
